href,name,born,died,birthplace,deathplace,birth_lon,birth_lat,death_lon,death_lat
https://en.wikipedia.org/wiki/Louise_McNeill,Louise McNeill,1911,1993,,,0,0,0,0
https://en.wikipedia.org/wiki/Joyelle_McSweeney,Joyelle McSweeney,1977,,,,0,0,0,0
https://en.wikipedia.org/wiki/Alexander_Beaufort_Meek,Alexander Beaufort Meek,1814,1865,,,0,0,0,0
https://en.wikipedia.org/wiki/Abel_Meeropol,Abel Meeropol,,,New York City,"Longmeadow, Massachusetts",-74.0060152,40.7127281,-72.5824639,42.0504498
https://en.wikipedia.org/wiki/David_Meltzer_(poet),David Meltzer (poet),1937,2016,"Rochester, New York","Oakland, California",-77.615214,43.157285,-122.271356,37.8044557
https://en.wikipedia.org/wiki/Herman_Melville,Herman Melville,1819,1890,New York City,,-74.0060152,40.7127281,0,0
https://en.wikipedia.org/wiki/Samuel_Menashe,Samuel Menashe,1925,2011,,,0,0,0,0
https://en.wikipedia.org/wiki/Nancy_Mercado,Nancy Mercado,1959,,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Morris_Meredith_Jr.,William Morris Meredith Jr.,1919,2007,,"New London, Connecticut",0,0,-72.0997804,41.3556187
https://en.wikipedia.org/wiki/Billy_Merrell,Billy Merrell,1982,,,,0,0,0,0
https://en.wikipedia.org/wiki/Eve_Merriam,Eve Merriam,1916,1992,,Manhattan,0,0,-73.95905442771000,40.7814865
https://en.wikipedia.org/wiki/Christopher_Merrill,Christopher Merrill,1957,,,,0,0,0,0
https://en.wikipedia.org/wiki/Helen_Maud_Merrill,Helen Maud Merrill,1865,1943,"Bangor, Maine",,-68.7702127,44.8036159,0,0
https://en.wikipedia.org/wiki/James_Merrill,James Merrill,1926,1995,,"Tucson, Arizona",0,0,-110.974847,32.2228765
https://en.wikipedia.org/wiki/Stuart_Merrill,Stuart Merrill,1863,1915,,,0,0,0,0
https://en.wikipedia.org/wiki/Thomas_Merton,Thomas Merton,1915,1968,"Prades, Pyrénées-Orientales",Thai Red Cross Society,2.4230925,42.6181232,100.5381377,13.7348132
https://en.wikipedia.org/wiki/W._S._Merwin,W. S. Merwin,1927,2019,,"Haiku, Hawaii",0,0,-156.32296,20.9143904
https://en.wikipedia.org/wiki/Tom_Meschery,Tom Meschery,1938,,Harbin,,126.6276177,45.7593633,0,0
https://en.wikipedia.org/wiki/Sharon_Mesmer,Sharon Mesmer,1960,,,,0,0,0,0
https://en.wikipedia.org/wiki/Sarah_Messer,Sarah Messer,1966,,,,0,0,0,0
https://en.wikipedia.org/wiki/Henry_Meyer_(poet),Henry Meyer (poet),1840,1925,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Mezey,Robert Mezey,1935,,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Michaelian,William Michaelian,1956,,"Dinuba, California",,-119.3870656,36.5432837,0,0
https://en.wikipedia.org/wiki/Diane_Middlebrook,Diane Middlebrook,1939,2007,,"San Francisco, California",0,0,-122.419906,37.7790262
https://en.wikipedia.org/wiki/Josephine_Miles,Josephine Miles,1911,1985,,,0,0,0,0
https://en.wikipedia.org/wiki/Joseph_Millar,Joseph Millar,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Edna_St._Vincent_Millay,Edna St. Vincent Millay,1892,1950,"Rockland, Maine","Austerlitz, New York",-69.1285519,44.0968828,-73.4731684,42.3117536
https://en.wikipedia.org/wiki/Alice_Duer_Miller,Alice Duer Miller,1874,1942,"Staten Island, New York",,-74.1496048,40.5834557,0,0
https://en.wikipedia.org/wiki/Greg_Miller_(poet),Greg Miller (poet),1957,,,,0,0,0,0
https://en.wikipedia.org/wiki/Jane_Miller,Jane Miller,1949,,,,0,0,0,0
https://en.wikipedia.org/wiki/Jen_Miller,Jen Miller,1972,,"Silver Spring, Maryland",,-77.0276231,38.9959461,0,0
https://en.wikipedia.org/wiki/Joaquin_Miller,Joaquin Miller,1837,1913,"Union County, Indiana","Oakland, California",-84.9292376,39.6196086,-122.271356,37.8044557
https://en.wikipedia.org/wiki/Leslie_Adrienne_Miller,Leslie Adrienne Miller,1956,,,,0,0,0,0
https://en.wikipedia.org/wiki/May_Miller,May Miller,1899,1995,"Washington, D.C.",,-77.0365427,38.8950368,0,0
https://en.wikipedia.org/wiki/Minnie_Myrtle_Miller,Minnie Myrtle Miller,1842,1882,"Brookville, Indiana",New York City,-85.0127376,39.4231065,-74.0060152,40.7127281
https://en.wikipedia.org/wiki/Tim_Miller_(performance_artist),Tim Miller (performance artist),1958,,"Pasadena, California",,-118.1441551,34.1476507,0,0
https://en.wikipedia.org/wiki/Vassar_Miller,Vassar Miller,1924,1998,,,0,0,0,0
https://en.wikipedia.org/wiki/Tyler_Mills,Tyler Mills,1983,,,,0,0,0,0
https://en.wikipedia.org/wiki/S._Isadore_Miner,S. Isadore Miner,1863,1910,"Battle Creek, Michigan",Dallas,-85.1824269,42.3192548,-96.7968559,32.7762719
https://en.wikipedia.org/wiki/Deborah_A._Miranda,Deborah A. Miranda,,,Los Angeles,,-118.242766,34.0536909,0,0
https://en.wikipedia.org/wiki/Gary_Miranda,Gary Miranda,1939,,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Kearsley_Mitchell,John Kearsley Mitchell,1798,1858,"Shepherdstown, West Virginia","Philadelphia, Pennsylvania",-77.804161,39.4300996,-75.1635262,39.9527237
https://en.wikipedia.org/wiki/Susan_Mitchell,Susan Mitchell,1944,,,,0,0,0,0
https://en.wikipedia.org/wiki/Anis_Mojgani,Anis Mojgani,1977,,New Orleans,,-90.0782127,29.9759983,0,0
https://en.wikipedia.org/wiki/Paul_Monette,Paul Monette,1945,1995,"Lawrence, Massachusetts","West Hollywood, California",-71.1631137,42.7070354,-118.3692894,34.0923014
https://en.wikipedia.org/wiki/Mong-Lan,Mong-Lan,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Marion_Montgomery_(poet),Marion Montgomery (poet),1925,2011,,,0,0,0,0
https://en.wikipedia.org/wiki/Melissa_Morphew,Melissa Morphew,1963,,,,0,0,0,0
https://en.wikipedia.org/wiki/Jos%C3%A9_Montoya,José Montoya,1932,2013,"Albuquerque, New Mexico","Sacramento, California",-106.650985,35.0841034,-121.493895,38.5810606
https://en.wikipedia.org/wiki/William_Vaughn_Moody,William Vaughn Moody,1869,1910,"Spencer, Indiana",Colorado Springs,-86.9976446,38.0288806,-104.825348,38.8339578
https://en.wikipedia.org/wiki/Clara_Jessup_Moore,Clara Jessup Moore,1824,1899,,,0,0,0,0
https://en.wikipedia.org/wiki/Charles_Leonard_Moore,Charles Leonard Moore,1854,1925,,,0,0,0,0
https://en.wikipedia.org/wiki/Daniel_Moore_(poet),Daniel Moore (poet),1940,,,,0,0,0,0
https://en.wikipedia.org/wiki/Jacqueline_S._Moore,Jacqueline S. Moore,1926,2002,,,0,0,0,0
https://en.wikipedia.org/wiki/Jessica_Care_Moore,Jessica Care Moore,1971,,,,0,0,0,0
https://en.wikipedia.org/wiki/Julia_A._Moore,Julia A. Moore,1847,1920,,,0,0,0,0
https://en.wikipedia.org/wiki/Marianne_Moore,Marianne Moore,1887,1972,"Kirkwood, Missouri",,-90.4069177,38.5800713,0,0
https://en.wikipedia.org/wiki/Milcah_Martha_Moore,Milcah Martha Moore,1740,1829,,,0,0,0,0
https://en.wikipedia.org/wiki/Pat_Mora,Pat Mora,1942,,,,0,0,0,0
https://en.wikipedia.org/wiki/Barbara_Moraff,Barbara Moraff,1939,,,,0,0,0,0
https://en.wikipedia.org/wiki/George_Frederick_Morgan,George Frederick Morgan,1922,2004,,,0,0,0,0
https://en.wikipedia.org/wiki/A._F._Moritz,A. F. Moritz,1947,,,,0,0,0,0
https://en.wikipedia.org/wiki/Hilda_Morley,Hilda Morley,1916,1998,,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Morris_(author),Richard Morris (author),1939,2003,,,0,0,0,0
https://en.wikipedia.org/wiki/Tracie_Morris,Tracie Morris,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Jim_Morrison,Jim Morrison,1943,1971,,Paris,0,0,2.3200410217200800,48.8588897
https://en.wikipedia.org/wiki/Bradford_Morrow,Bradford Morrow,1951,,,,0,0,0,0
https://en.wikipedia.org/wiki/Elizabeth_Cutter_Morrow,Elizabeth Cutter Morrow,1873,1955,,,0,0,0,0
https://en.wikipedia.org/wiki/Viggo_Mortensen,Viggo Mortensen,1958,,New York City,,-74.0060152,40.7127281,0,0
https://en.wikipedia.org/wiki/Howard_Moss,Howard Moss,1922,1987,,,0,0,0,0
https://en.wikipedia.org/wiki/Thylias_Moss,Thylias Moss,1954,,,,0,0,0,0
https://en.wikipedia.org/wiki/Stephen_Motika,Stephen Motika,1977,,"Santa Monica, California",,-118.491227,34.0194704,0,0
https://en.wikipedia.org/wiki/Louise_Chandler_Moulton,Louise Chandler Moulton,1835,1908,"Pomfret, Connecticut",Boston,-71.9625736,41.8975977,-71.060511,42.3554334
https://en.wikipedia.org/wiki/Anna_Cora_Mowatt,Anna Cora Mowatt,1819,1870,Bordeaux,Twickenham,-0.5800364,44.841225,-0.3281887,51.4467444
https://en.wikipedia.org/wiki/Jennifer_Moxley,Jennifer Moxley,1964,,,,0,0,0,0
https://en.wikipedia.org/wiki/Lisel_Mueller,Lisel Mueller,1924,2020,Hamburg,,10.000654,53.550341,0,0
https://en.wikipedia.org/wiki/Harryette_Mullen,Harryette Mullen,1953,,"Florence, Alabama",,-87.677251,34.79981,0,0
https://en.wikipedia.org/wiki/William_D._Mundell,William D. Mundell,1912,1997,"South Newfane, Vermont",,-72.7042142,42.9384647,0,0
https://en.wikipedia.org/wiki/Charles_Mu%C3%B1oz,Charles Muñoz,1926,2018,,"Doylestown, Pennsylvania",0,0,-75.1304588,40.3100446
https://en.wikipedia.org/wiki/Erin_Murphy_(poet),Erin Murphy (poet),,,,,0,0,0,0
https://en.wikipedia.org/wiki/Sheila_Murphy,Sheila Murphy,1951,,,,0,0,0,0
https://en.wikipedia.org/wiki/Pauli_Murray,Pauli Murray,1910,1985,Baltimore,,-76.610759,39.2908816,0,0
https://en.wikipedia.org/wiki/Christopher_Mwashinga,Christopher Mwashinga,1965,,,,0,0,0,0
https://en.wikipedia.org/wiki/Eileen_Myles,Eileen Myles,1949,,"Cambridge, Massachusetts",,-71.1040018,42.3655767,0,0
https://en.wikipedia.org/wiki/Vladimir_Nabokov,Vladimir Nabokov,1899,1977,,,0,0,0,0
https://en.wikipedia.org/wiki/Angel_Nafis,Angel Nafis,1988,,,,0,0,0,0
https://en.wikipedia.org/wiki/Ogden_Nash,Ogden Nash,1902,1971,"Rye, New York",Baltimore,-73.684294,40.9808209,-76.610759,39.2908816
https://en.wikipedia.org/wiki/John_Neal_(writer),John Neal (writer),1793,1876,"Portland, Maine",,-70.2572642,43.6592687,0,0
https://en.wikipedia.org/wiki/John_Neihardt,John Neihardt,1881,1973,,,0,0,0,0
https://en.wikipedia.org/wiki/Jill_Neimark,Jill Neimark,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Howard_Nemerov,Howard Nemerov,1920,1991,,"University City, Missouri",0,0,-90.3103443,38.6569083
https://en.wikipedia.org/wiki/Arthur_Nersesian,Arthur Nersesian,1958,,,,0,0,0,0
https://en.wikipedia.org/wiki/Kenn_Nesbitt,Kenn Nesbitt,1962,,,,0,0,0,0
https://en.wikipedia.org/wiki/F._A._Nettelbeck,F. A. Nettelbeck,1950,2011,"Cicero, Illinois","Bend, Oregon",-87.7540199,41.8455398,-121.3153096,44.0581728
https://en.wikipedia.org/wiki/Annie_Neugebauer,Annie Neugebauer,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Aimee_Nezhukumatathil,Aimee Nezhukumatathil,1974,,"Chicago, Illinois",,-87.6244212,41.8755616,0,0
https://en.wikipedia.org/wiki/Rebecca_S._Nichols,Rebecca S. Nichols,1819,,New Jersey,Indianapolis,-74.4041622,40.0757384,-86.1583502,39.7683331
https://en.wikipedia.org/wiki/Claire_Nicolas_White,Claire Nicolas White,1925,2020,,,0,0,0,0
https://en.wikipedia.org/wiki/Lorine_Niedecker,Lorine Niedecker,1903,1970,,,0,0,0,0
https://en.wikipedia.org/wiki/Audrey_Niffenegger,Audrey Niffenegger,1963,,"South Haven, Michigan",,-86.2736407,42.4030865,0,0
https://en.wikipedia.org/wiki/John_Frederick_Nims,John Frederick Nims,1913,1999,,,0,0,0,0
https://en.wikipedia.org/wiki/Lucille_Nixon,Lucille Nixon,1908,1963,,,0,0,0,0
https://en.wikipedia.org/wiki/Eric_%22Big_Daddy%22_Nord,"Eric ""Big Daddy"" Nord",1919,1989,,,0,0,0,0
https://en.wikipedia.org/wiki/Jessica_Nordell,Jessica Nordell,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Charles_North_(poet),Charles North (poet),1941,,,,0,0,0,0
https://en.wikipedia.org/wiki/Jessica_Nelson_North,Jessica Nelson North,1891,1988,,"Downers Grove, Illinois",0,0,-88.0102281,41.7936822
https://en.wikipedia.org/wiki/Jim_Northrup_(writer),Jim Northrup (writer),1943,,,,0,0,0,0
https://en.wikipedia.org/wiki/Harry_Northup,Harry Northup,1940,,"Amarillo, Texas",,-101.833824,35.2072185,0,0
https://en.wikipedia.org/wiki/Alice_Notley,Alice Notley,1945,,"Bisbee, Arizona",,-109.928408,31.4481547,0,0
https://en.wikipedia.org/wiki/Naomi_Shihab_Nye,Naomi Shihab Nye,1952,,St. Louis,,-90.1910154,38.6280278,0,0
https://en.wikipedia.org/wiki/Sara_Louisa_Oberholtzer,Sara Louisa Oberholtzer,1841,1930,"Uwchlan Township, Chester County, Pennsylvania",,-75.66200677641150,40.053373300000000,0,0
https://en.wikipedia.org/wiki/Edward_Joseph_Harrington_O%27Brien,Edward Joseph Harrington O'Brien,1890,1941,Boston,Gerrards Cross,-71.060511,42.3554334,-0.5616400011849040,51.58521845
https://en.wikipedia.org/wiki/Geoffrey_G._O%27Brien,Geoffrey G. O'Brien,1969,,,,0,0,0,0
https://en.wikipedia.org/wiki/Ed_Ochester,Ed Ochester,1939,,,,0,0,0,0
https://en.wikipedia.org/wiki/Jessie_Fremont_O%27Donnell,Jessie Fremont O'Donnell,1860,1897,"Lowville (village), New York",New York City,-75.49221,43.786711,-74.0060152,40.7127281
https://en.wikipedia.org/wiki/Blanche_Oelrichs,Blanche Oelrichs,1890,1950,"Newport, Rhode Island",Boston,-71.2971352,41.5107263,-71.060511,42.3554334
https://en.wikipedia.org/wiki/Ron_Offen,Ron Offen,1930,2010,,,0,0,0,0
https://en.wikipedia.org/wiki/Frank_O%27Hara,Frank O'Hara,1926,1966,Baltimore,"Mastic Beach, New York",-76.610759,39.2908816,-72.836722,40.765722
https://en.wikipedia.org/wiki/Sharon_Olds,Sharon Olds,1942,,,,0,0,0,0
https://en.wikipedia.org/wiki/Martha_Capps_Oliver,Martha Capps Oliver,1845,1917,"Jacksonville, Illinois",,-90.2288356,39.7343037,0,0
https://en.wikipedia.org/wiki/Mary_Oliver,Mary Oliver,1935,2019,"Maple Heights, Ohio","Hobe Sound, Florida",-81.565956,41.4153313,-80.13991799627860,27.080492
https://en.wikipedia.org/wiki/Alix_Olson,Alix Olson,1975,,"Bethlehem, Pennsylvania",,-75.3786521,40.6178915,0,0
https://en.wikipedia.org/wiki/Charles_Olson,Charles Olson,1910,1970,"Worcester, Massachusetts",,-71.8018877,42.2625621,0,0
https://en.wikipedia.org/wiki/George_Oppen,George Oppen,1908,1984,"New Rochelle, New York",California,-73.7826363,40.9115386,-118.755997,36.7014631
https://en.wikipedia.org/wiki/Mary_Oppen,Mary Oppen,1908,1990,,California,0,0,-118.755997,36.7014631
https://en.wikipedia.org/wiki/James_Oppenheim,James Oppenheim,1882,1932,,,0,0,0,0
https://en.wikipedia.org/wiki/Joel_Oppenheimer,Joel Oppenheimer,,,"Yonkers, New York","Henniker, New Hampshire",-73.8987469,40.9312099,-71.822433,43.179645
https://en.wikipedia.org/wiki/Peter_Oresick,Peter Oresick,1955,2016,,,0,0,0,0
https://en.wikipedia.org/wiki/Gregory_Orr_(poet),Gregory Orr (poet),1947,,,,0,0,0,0
https://en.wikipedia.org/wiki/Alicia_Ostriker,Alicia Ostriker,1937,,"Brooklyn, New York",,-73.9497211,40.6526006,0,0
https://en.wikipedia.org/wiki/Ron_Padgett,Ron Padgett,1942,,"Tulsa, Oklahoma",,-95.9927516,36.1563122,0,0
https://en.wikipedia.org/wiki/Luis_Pal%C3%A9s_Matos,Luis Palés Matos,1898,1959,"Guayama, Puerto Rico","San Juan, Puerto Rico",-66.1135657,17.9850901,-66.116666,18.465299
https://en.wikipedia.org/wiki/Grace_Paley,Grace Paley,1922,2007,,"Thetford, Vermont",0,0,-72.2467714,43.8315507
https://en.wikipedia.org/wiki/Cheryl_Pallant,Cheryl Pallant,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Cond%C3%A9_Benoist_Pallen,Condé Benoist Pallen,1858,1929,St. Louis,New York City,-90.1910154,38.6280278,-74.0060152,40.7127281
https://en.wikipedia.org/wiki/Fanny_Purdy_Palmer,Fanny Purdy Palmer,1839,1923,New York City,,-74.0060152,40.7127281,0,0
https://en.wikipedia.org/wiki/Michael_Palmer_(poet),Michael Palmer (poet),1943,,"Manhattan, New York",,-73.95905442771000,40.7814865,0,0
https://en.wikipedia.org/wiki/Jay_Parini,Jay Parini,1948,,"Pittston, Pennsylvania",,-75.7893604,41.3259134,0,0
https://en.wikipedia.org/wiki/Dorothy_Parker,Dorothy Parker,1893,1967,"Long Branch, New Jersey",,-73.9923596,40.3042778,0,0
https://en.wikipedia.org/wiki/Lee_Passarella,Lee Passarella,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Linda_Pastan,Linda Pastan,1932,,The Bronx,"Chevy Chase, Maryland",-73.84025027765060,40.851039,-77.0849245,38.9813699
https://en.wikipedia.org/wiki/Kenneth_Patchen,Kenneth Patchen,1911,1972,"Niles, Ohio",Palo Alto,-80.7651702,41.1828212,-122.1598465,37.4443293
https://en.wikipedia.org/wiki/Josephine_Preston_Peabody,Josephine Preston Peabody,1874,1922,,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Peabody,Richard Peabody,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Molly_Peacock,Molly Peacock,1947,,"Buffalo, New York",,-78.8783922,42.8867166,0,0
https://en.wikipedia.org/wiki/Harry_Thurston_Peck,Harry Thurston Peck,1856,1914,,,0,0,0,0
https://en.wikipedia.org/wiki/V._Penelope_Pelizzon,V. Penelope Pelizzon,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Bryan_Penberthy,Bryan Penberthy,1976,,,,0,0,0,0
https://en.wikipedia.org/wiki/Rob_Penny,Rob Penny,1941,2003,,Pittsburgh,0,0,-79.9900861,40.4416941
https://en.wikipedia.org/wiki/James_Gates_Percival,James Gates Percival,1795,1856,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Alexander_Percy,William Alexander Percy,1885,1942,"Greenville, Mississippi",,-91.0551312,33.4000633,0,0
https://en.wikipedia.org/wiki/Eleanor_Percy_Lee,Eleanor Percy Lee,1819,1849,,,0,0,0,0
https://en.wikipedia.org/wiki/Sam_Pereira,Sam Pereira,1949,,,,0,0,0,0
https://en.wikipedia.org/wiki/Bob_Perelman,Bob Perelman,1947,,"Youngstown, Ohio",,-80.6520161,41.1035786,0,0
https://en.wikipedia.org/wiki/Lucia_Perillo,Lucia Perillo,1958,2016,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Elizabeth_Perley,Mary Elizabeth Perley,1863,,"Lempster, New Hampshire",,-72.211075,43.2387,0,0
https://en.wikipedia.org/wiki/Alice_N._Persons,Alice N. Persons,1952,,,,0,0,0,0
https://en.wikipedia.org/wiki/Alice_E._Heckler_Peters,Alice E. Heckler Peters,1845,1921,"Dayton, Ohio",,-84.1916069,39.7589478,0,0
https://en.wikipedia.org/wiki/Robert_Peters_(playwright),Robert Peters (playwright),1924,2014,"Eagle River, Wisconsin","Irvine, California",-89.244299,45.917176,-117.8259819,33.6856969
https://en.wikipedia.org/wiki/Anna_Augusta_Von_Helmholtz-Phelan,Anna Augusta Von Helmholtz-Phelan,1890,1964,"Sturgeon Bay, Wisconsin","Hennepin, Minnesota",-87.377042,44.8341639,-93.4865052,45.0257232
https://en.wikipedia.org/wiki/Carl_Phillips,Carl Phillips,1959,,,,0,0,0,0
https://en.wikipedia.org/wiki/Marge_Piercy,Marge Piercy,1936,,"Detroit, Michigan",,-83.0466403,42.3315509,0,0
https://en.wikipedia.org/wiki/Nick_Piombino,Nick Piombino,1942,,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Pinsky,Robert Pinsky,1940,,"Long Branch, New Jersey",,-73.9923596,40.3042778,0,0
https://en.wikipedia.org/wiki/Anthony_Piccione,Anthony Piccione,1939,2001,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Pierpont,John Pierpont,1785,1866,"Litchfield, Connecticut",,-73.25978104739020,41.7587013,0,0
https://en.wikipedia.org/wiki/Josephine_Pinckney,Josephine Pinckney,1895,1957,,,0,0,0,0
https://en.wikipedia.org/wiki/Edward_Coote_Pinkney,Edward Coote Pinkney,1802,1828,,"Baltimore, Maryland",0,0,-76.610759,39.2908816
https://en.wikipedia.org/wiki/Clarissa_Pinkola_Est%C3%A9s,Clarissa Pinkola Estés,1945,,,,0,0,0,0
https://en.wikipedia.org/wiki/Sylvia_Plath,Sylvia Plath,1932,1963,"Boston, Massachusetts",London,-71.060511,42.3554334,-0.14405508452768700,51.4893335
https://en.wikipedia.org/wiki/Edgar_Allan_Poe,Edgar Allan Poe,1809,1849,Boston,Baltimore,-71.060511,42.3554334,-76.610759,39.2908816
https://en.wikipedia.org/wiki/Lanny_Poffo,Lanny Poffo,1954,,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Polito,Robert Polito,1951,,,,0,0,0,0
https://en.wikipedia.org/wiki/Felix_Pollak,Felix Pollak,1909,1987,,,0,0,0,0
https://en.wikipedia.org/wiki/Ralph_Pomeroy_(poet),Ralph Pomeroy (poet),1926,1999,,,0,0,0,0
https://en.wikipedia.org/wiki/Paul_Mart%C3%ADnez_Pompa,Paul Martínez Pompa,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Marie_Ponsot,Marie Ponsot,1921,2019,Brooklyn,Manhattan,-73.9497211,40.6526006,-73.95905442771000,40.7814865
https://en.wikipedia.org/wiki/Marion_Manville_Pope,Marion Manville Pope,1859,1930,"La Crosse, Wisconsin",Neuilly-sur-Seine,-91.2514355,43.8122836,2.2695658,48.884683
https://en.wikipedia.org/wiki/Carol_Potter_(poet),Carol Potter (poet),,,,,0,0,0,0
https://en.wikipedia.org/wiki/Charles_Potts,Charles Potts,1943,,,,0,0,0,0
https://en.wikipedia.org/wiki/Ezra_Pound,Ezra Pound,1885,1972,,,0,0,0,0
https://en.wikipedia.org/wiki/Kevin_Powell,Kevin Powell,1966,,"Jersey City, New Jersey",,-74.047455,40.7215682,0,0
https://en.wikipedia.org/wiki/Julien_de_Lallande_Poydras,Julien de Lallande Poydras,1746,1824,,,0,0,0,0
https://en.wikipedia.org/wiki/Jack_Prelutsky,Jack Prelutsky,1940,,"Brooklyn, New York",,-73.9497211,40.6526006,0,0
https://en.wikipedia.org/wiki/Elizabeth_Prentiss,Elizabeth Prentiss,1818,1878,,,0,0,0,0
https://en.wikipedia.org/wiki/Reynolds_Price,Reynolds Price,1933,2011,"Macon, North Carolina","Durham, North Carolina",-83.3977297,35.1436639,-78.9018053,35.996653
https://en.wikipedia.org/wiki/Frederic_Prokosch,Frederic Prokosch,1909,1989,,,0,0,0,0
https://en.wikipedia.org/wiki/Kevin_Prufer,Kevin Prufer,1969,,,,0,0,0,0
https://en.wikipedia.org/wiki/Kevin_Rabas,Kevin Rabas,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Burton_Raffel,Burton Raffel,1928,2015,New York City,"Lafayette, Louisiana",-74.0060152,40.7127281,-92.0178202,30.2262187
https://en.wikipedia.org/wiki/Sam_Ragan,Sam Ragan,1915,1996,"Granville County, North Carolina","Southern Pines, North Carolina",-78.6593963,36.3210127,-79.3922539,35.1740471
https://en.wikipedia.org/wiki/Carl_Rakosi,Carl Rakosi,1903,2004,,,0,0,0,0
https://en.wikipedia.org/wiki/Lee_Ranaldo,Lee Ranaldo,1956,,,,0,0,0,0
https://en.wikipedia.org/wiki/Dudley_Randall,Dudley Randall,1914,2000,,,0,0,0,0
https://en.wikipedia.org/wiki/James_Ryder_Randall,James Ryder Randall,1839,1908,Baltimore,"Augusta, Georgia",-76.610759,39.2908816,-81.9748429,33.4709714
https://en.wikipedia.org/wiki/Julia_Randall,Julia Randall,1924,2005,,,0,0,0,0
https://en.wikipedia.org/wiki/Claudia_Rankine,Claudia Rankine,1963,,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Crowe_Ransom,John Crowe Ransom,1888,1974,"Pulaski, Tennessee","Gambier, Ohio",-87.0308412,35.1998023,-82.3970994,40.375643
https://en.wikipedia.org/wiki/Ron_Rash,Ron Rash,1953,,"Chester, South Carolina",,-81.1545073,34.6859896,0,0
https://en.wikipedia.org/wiki/Stephen_Ratcliffe,Stephen Ratcliffe,1948,,"Boston, MA",,-71.060511,42.3554334,0,0
https://en.wikipedia.org/wiki/David_Ray_(poet),David Ray (poet),1932,,,,0,0,0,0
https://en.wikipedia.org/wiki/Paul_R%C3%A9,Paul Ré,1950,,Albuquerque,,-106.650985,35.0841034,0,0
https://en.wikipedia.org/wiki/Thomas_Buchanan_Read,Thomas Buchanan Read,1822,1872,,,0,0,0,0
https://en.wikipedia.org/wiki/Janice_Rebibo,Janice Rebibo,1950,,,,0,0,0,0
https://en.wikipedia.org/wiki/Spencer_Reece,Spencer Reece,,,,,0,0,0,0
https://en.wikipedia.org/wiki/Ishmael_Reed,Ishmael Reed,1938,,"Chattanooga, Tennessee",,-85.3094883,35.0457219,0,0
https://en.wikipedia.org/wiki/Ennis_Rees,Ennis Rees,1925,2009,"Newport News, Virginia","Columbia, South Carolina",-76.42977,36.9775016,-81.0343313,34.0007493
https://en.wikipedia.org/wiki/Lizette_Woodworth_Reese,Lizette Woodworth Reese,1856,1935,Baltimore,,-76.610759,39.2908816,0,0
https://en.wikipedia.org/wiki/James_Reiss,James Reiss,1941,2016,"Washington Heights, Manhattan","Wilmette, Illinois",-73.9402214,40.8401984,-87.682691,42.0719906
https://en.wikipedia.org/wiki/Naomi_Replansky,Naomi Replansky,1918,2023,,,0,0,0,0
https://en.wikipedia.org/wiki/Paul_Reps,Paul Reps,1895,1990,"Cedar City, Iowa","Los Angeles, California",-92.4376454,42.5403107,-118.242766,34.0536909
https://en.wikipedia.org/wiki/Carter_Revard,Carter Revard,1931,2022,,"University City, Missouri",0,0,-90.3103443,38.6569083
https://en.wikipedia.org/wiki/Donald_Revell,Donald Revell,1954,,,,0,0,0,0
https://en.wikipedia.org/wiki/Eben_E._Rexford,Eben E. Rexford,1848,1916,,,0,0,0,0
https://en.wikipedia.org/wiki/Kenneth_Rexroth,Kenneth Rexroth,1905,1982,,,0,0,0,0
https://en.wikipedia.org/wiki/Charles_Reznikoff,Charles Reznikoff,1894,1976,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Henry_Rhodes,William Henry Rhodes,1822,1876,,,0,0,0,0
https://en.wikipedia.org/wiki/Ren%C3%A9_Ricard,René Ricard,1946,2014,Boston,New York City,-71.060511,42.3554334,-74.0060152,40.7127281
https://en.wikipedia.org/wiki/Cale_Young_Rice,Cale Young Rice,1872,1943,"Dixon, Kentucky","Louisville, Kentucky",-87.6902886,37.5178218,-85.759407,38.2542376
