href,name,born,died,info,birthplace,deathplace,birth_lon,birth_lat,death_lon,death_lat
https://en.wikipedia.org/wiki/W_R_Rodgers,W R Rodgers,1909,1969,"Northern Irish poet, essayist and Presbyterian minister",,,0,0,0,0
https://en.wikipedia.org/wiki/Jos%C3%A9_Luis_Rodr%C3%ADguez_Pitt%C3%AD,José Luis Rodríguez Pittí,1971,0,Panamanian poet and artist,Panama City,,-85.66029,30.15865,0,0
https://en.wikipedia.org/wiki/Theodore_Roethke,Theodore Roethke,1908,1963,US poet,"Saginaw, Michigan","Bainbridge Island, Washington",-83.94904,43.42004,-122.52094,47.62627
https://en.wikipedia.org/wiki/Samuel_Rogers,Samuel Rogers,1763,1855,English poet,Islington,Islington,-0.09991,51.53843,-0.09991,51.53843
https://en.wikipedia.org/wiki/Rognvald_Kali_Kolsson,Rognvald Kali Kolsson,0,0,Earl of Orkney and saint,Norway,Caithness,11.52804,64.57315,-3.43403,58.40427
https://en.wikipedia.org/wiki/Matthew_Rohrer,Matthew Rohrer,1970,0,US poet,Ann Arbor,,-83.74846,42.28137,0,0
https://en.wikipedia.org/wiki/G%C3%A9za_R%C3%B6hrig,Géza Röhrig,1967,0,Hungarian poet and actor,Budapest,,19.04016,47.49789,0,0
https://en.wikipedia.org/wiki/Radoslav_Rochallyi,Radoslav Rochallyi,1980,0,Slovak writer,Bardejov,,21.2756,49.29269,0,0
https://en.wikipedia.org/wiki/David_Romtvedt,David Romtvedt,0,0,US poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Pierre_de_Ronsard,Pierre de Ronsard,1524,1585,French poet,Couture-sur-Loir,La Riche,0.68835,47.7533,0.65728,47.38813
https://en.wikipedia.org/wiki/Peter_Rosegger,Peter Rosegger,1843,1918,Austrian poet,Edit this on Wikidata,,0,0,0,0
https://en.wikipedia.org/wiki/Franklin_Rosemont,Franklin Rosemont,1943,2009,"US poet, artist and co-founder of Chicago Surrealist Group",,,0,0,0,0
https://en.wikipedia.org/wiki/Penelope_Rosemont,Penelope Rosemont,1942,0,"US poet, writer and co-founder of Chicago Surrealist Group",,,0,0,0,0
https://en.wikipedia.org/wiki/Michael_Rosen,Michael Rosen,1946,0,,"Harrow, London",,-0.3373,51.59683,0,0
https://en.wikipedia.org/wiki/Isaac_Rosenberg,Isaac Rosenberg,1890,1918,English poet,Bristol,Fampoux,-2.5973,51.4538,2.86864,50.30226
https://en.wikipedia.org/wiki/Barbara_Rosiek,Barbara Rosiek,1959,2020,"Polish poet, writer and psychologist",,,0,0,0,0
https://en.wikipedia.org/wiki/Alan_Ross,Alan Ross,1922,2001,"English poet, cricket writer and editor",,,0,0,0,0
https://en.wikipedia.org/wiki/Christina_Rossetti,Christina Rossetti,1830,1894,English poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Dante_Gabriel_Rossetti,Dante Gabriel Rossetti,1828,1882,"English poet, illustrator and painter",,Birchington-on-Sea,0,0,1.3009,51.3775
https://en.wikipedia.org/wiki/Andrus_R%C3%B5uk,Andrus Rõuk,1957,0,Estonian artist and poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Raymond_Roussel,Raymond Roussel,1877,1933,"French poet, novelist and playwright",,,0,0,0,0
https://en.wikipedia.org/wiki/Nicholas_Rowe_(writer),Nicholas Rowe,1674,1718,"English dramatist, poet and miscellanist; UK Poet Laureate ",,,0,0,0,0
https://en.wikipedia.org/wiki/Samuel_Rowlands,Samuel Rowlands,0,0,English poet and pamphleteer,,,0,0,0,0
https://en.wikipedia.org/wiki/Susanna_Roxman,Susanna Roxman,1946,2015,English poet born in Sweden,Stockholm,Lund,18.07109,59.32512,13.19294,55.70293
https://en.wikipedia.org/wiki/Istvan_Rozanich,Istvan Rozanich,1912,1984,Hungarian poet exiled in Venezuela,,,0,0,0,0
https://en.wikipedia.org/wiki/Tadeusz_R%C3%B3%C5%BCewicz,Tadeusz Różewicz,1921,2014,Polish poet and writer,Radomsko,Wrocław,19.44461,51.06748,17.03267,51.10898
https://en.wikipedia.org/wiki/Ljubivoje_R%C5%A1umovi%C4%87,Ljubivoje Ršumović,1939,0,Serbian poet,Ljubiš,,16.63298,43.49122,0,0
https://en.wikipedia.org/wiki/Friedrich_R%C3%BCckert,Friedrich Rückert,1788,1866,"German poet, translator and academic",Schweinfurt,Coburg,10.2333,50.04999,10.96446,50.25811
https://en.wikipedia.org/wiki/Muriel_Rukeyser,Muriel Rukeyser,1913,1980,US poet and political activist,,,0,0,0,0
https://en.wikipedia.org/wiki/Zygmunt_Rumel,Zygmunt Rumel,1915,1943,Polish poet and partisan,Petrograd,Killed in action,30.31623,59.93873,3.20119,51.15922
https://en.wikipedia.org/wiki/Rumi,Jalāl ad-Dīn Muhammad Balkhi Rumi,1207,1273,"Persian Muslim poet, jurist and Sufi mystic",Wakhsh,Konya,0,0,0,0
https://en.wikipedia.org/wiki/Paul-Eerik_Rummo,Paul-Eerik Rummo,1942,0,Estonian poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Johan_Ludvig_Runeberg,Johan Ludvig Runeberg,1804,1877,Finnish poet in Swedish,Jakobstad,Porvoo,22.70554,63.67447,25.66049,60.39539
https://en.wikipedia.org/wiki/Nipsey_Russell,Nipsey Russell,1918,2005,US poet and comedian,"Atlanta, Georgia",New York City,-84.39026,33.74899,-74.00602,40.71273
https://en.wikipedia.org/wiki/Lucjan_Rydel,Lucjan Rydel,1870,1918,Polish poet and playwright,,,0,0,0,0
https://en.wikipedia.org/wiki/Jaros%C5%82aw_Marek_Rymkiewicz,Jarosław Marek Rymkiewicz,1935,2022,"Polish poet, essayist and dramatist",Warsaw,,21.00672,52.23196,0,0
https://en.wikipedia.org/wiki/Ry%C5%8Dkan,Ryōkan,1758,1831,Japanese calligrapher and poet,Niigata Prefecture,,138.76691,37.64523,0,0
https://en.wikipedia.org/wiki/Umberto_Saba,Umberto Saba,1883,1957,Italian poet and novelist,Trieste,Gorizia,13.77728,45.64965,13.62526,45.94516
https://en.wikipedia.org/wiki/Jaime_Sabines,Jaime Sabines,1926,1999,Mexican poet,,Mexico City,0,0,-99.13318,19.43263
https://en.wikipedia.org/wiki/Nelly_Sachs,Nelly Sachs,1891,1970,Jewish German poet and playwright; ,Schöneberg,Stockholm,13.35519,52.48216,18.07109,59.32512
"https://en.wikipedia.org/wiki/Charles_Sackville,_6th_Earl_of_Dorset","Charles Sackville, 6th Earl of Dorset",1638,1706,English poet and courtier,,,0,0,0,0
"https://en.wikipedia.org/wiki/Thomas_Sackville,_1st_Earl_of_Dorset","Thomas Sackville, 1st Earl of Dorset",1536,1608,"English statesman, poet and dramatist",,,0,0,0,0
https://en.wikipedia.org/wiki/Vita_Sackville-West,Vita Sackville-West,1892,1962,"English author, poet and gardener",Knole House,Sissinghurst Castle,0.20537,51.26637,0.5823,51.11555
https://en.wikipedia.org/wiki/Saadi_Shirazi,Saʿdī Shīrāzī,0,0,Persian poet,"Shiraz, Iran","Shiraz, Iran",52.5378,29.60602,52.5378,29.60602
https://en.wikipedia.org/wiki/Benjamin_Alire_S%C3%A1enz,Benjamin Alire Sáenz,1954,0,"US poet, novelist and children's writer","Doña Ana County, New Mexico",,-106.84942,32.32817,0,0
https://en.wikipedia.org/wiki/Ali_Ahmad_Said,Ali Ahmad Said,1930,0,"Syrian poet, essayist and translator",Al Qassabin,,0,0,0,0
https://en.wikipedia.org/wiki/Mellin_de_Saint-Gelais,Mellin de Saint-Gelais,0,0,French Renaissance poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Akim_Samar,Akim Samar,1916,1943,Soviet poet and novelist seen as first Nanai language writer,,,0,0,0,0
https://en.wikipedia.org/wiki/Sonia_Sanchez,Sonia Sanchez,1934,0,African-US poet associated with Black Arts Movement,"Birmingham, Alabama",,-86.80243,33.52068,0,0
https://en.wikipedia.org/wiki/Michal_%C5%A0anda,Michal Šanda,1965,0,Czech writer and poet,Prague,,14.44646,50.05963,0,0
https://en.wikipedia.org/wiki/Carl_Sandburg,Carl Sandburg,1878,1967,"US poet, writer and editor; three Pulitzer Prizes",,,0,0,0,0
https://en.wikipedia.org/wiki/Jacopo_Sannazaro,Jacopo Sannazaro,1458,1530,"Italian poet, humanist and epigrammist from Naples",Naples,,14.24877,40.83588,0,0
https://en.wikipedia.org/wiki/Ann_Sansom,Ann Sansom,0,0,,,,0,0,0,0
https://en.wikipedia.org/wiki/Aleksa_%C5%A0anti%C4%87,Aleksa Šantić,1868,1924,Bosnian Serb poet,Mostar,,17.80766,43.34359,0,0
https://en.wikipedia.org/wiki/Taneda_Sant%C5%8Dka,Taneda Santōka,1882,1940,Japanese free verse haiku poet,Japan,,139.23942,36.57484,0,0
https://en.wikipedia.org/wiki/Genrikh_Sapgir,Genrikh Sapgir,1928,1999,Russian poet and fiction writer,,,0,0,0,0
https://en.wikipedia.org/wiki/Sappho,Sappho,0,0,ancient Greek lyric poet from Lesbos,,,0,0,0,0
https://en.wikipedia.org/wiki/Jaydeep_Sarangi,Jaydeep Sarangi,1973,0,Indian poet in English,Jhargram,,87.04867,22.37706,0,0
https://en.wikipedia.org/wiki/Maciej_Kazimierz_Sarbiewski,Maciej Kazimierz Sarbiewski,1595,1640,Polish poet in Latin,Edit this on Wikidata,,0,0,0,0
https://en.wikipedia.org/wiki/William_Saroyan,William Saroyan,1908,1981,US author of Armenian descent,"Fresno, California",,-119.70886,36.72953,0,0
https://en.wikipedia.org/wiki/Siegfried_Sassoon,Siegfried Sassoon,1886,1967,English war poet,Matfield,Heytesbury,0.36935,51.1517,-2.1,51.19092
https://en.wikipedia.org/wiki/Subagio_Sastrowardoyo,Subagio Sastrowardoyo,1924,1995,"Indonesian poet, fiction writer and literary critic",,,0,0,0,0
https://en.wikipedia.org/wiki/Satsvarupa_Das_Goswami,Satsvarupa Das Goswami,1939,0,US poet and artist,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Saunders_(poet),William Saunders,1806,1851,Welsh poet in Welsh,,Llandovery,0,0,-3.79771,51.99546
https://en.wikipedia.org/wiki/Richard_Savage_(poet),Richard Savage,0,0,English poet,England,Bristol,-1.26491,52.53102,-2.5973,51.4538
https://en.wikipedia.org/wiki/Leslie_Scalapino,Leslie Scalapino,1944,2010,"US poet, writer and playwright","Santa Barbara, California","Berkeley, California",-119.70267,34.42213,-122.27286,37.87084
https://en.wikipedia.org/wiki/Maurice_Sc%C3%A8ve,Maurice Scève,0,0,French poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Hermann_Georg_Scheffauer,Hermann Georg Scheffauer,1876,1927,"US poet, architect and fiction writer","San Francisco, California",Berlin,-122.41991,37.77903,13.38886,52.51704
https://en.wikipedia.org/wiki/Georges_Schehad%C3%A9,Georges Schehadé,1905,1989,Lebanese playwright and poet in French,,,0,0,0,0
https://en.wikipedia.org/wiki/Friedrich_Schiller,Friedrich Schiller,1759,1805,"German poet, philosopher and playwright",Marbach am Neckar,Weimar,9.2564,48.94021,11.32966,50.98105
https://en.wikipedia.org/wiki/Arno_Schmidt,Arno Schmidt,1914,1979,German author and translator,,,0,0,0,0
https://en.wikipedia.org/wiki/Dennis_Schmitz,Dennis Schmitz,1937,2019,US poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Johanna_Schouten-Elsenhout,Johanna Schouten-Elsenhout,1910,1992,"Surinamese poet and community leader, wrote in Sranan Tongo and English",Paramaribo,Suriname,-55.16628,5.82418,-56.07712,4.1413
https://en.wikipedia.org/wiki/Arthur_Schnitzler,Arthur Schnitzler,1862,1931,Austrian author and dramatist,,First Austrian Republic,0,0,0,0
https://en.wikipedia.org/wiki/Anton_Schosser,Anton Schosser,1801,1849,Austrian dialect poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Philip_Schultz,Philip Schultz,1945,0,US poet,"Rochester, New York",,-77.61521,43.15728,0,0
https://en.wikipedia.org/wiki/James_Schuyler,James Schuyler,1923,1991,US poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Delmore_Schwartz,Delmore Schwartz,1913,1966,US poet and fiction writer,,,0,0,0,0
https://en.wikipedia.org/wiki/Alexander_Scott_(16th-century_poet),Alexander Scott,0,0,Scottish poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Alexander_Scott_(20th-century_poet),Alexander Scott,1920,1989,Scottish poet and playwright,,,0,0,0,0
https://en.wikipedia.org/wiki/Frederick_George_Scott,Frederick George Scott,1861,1944,"Canadian poet and author, father of F. R. Scott",Montreal,Quebec City,-73.56981,45.50318,-71.20841,46.81374
https://en.wikipedia.org/wiki/F._R._Scott,F. R. Scott,1899,1985,"Canadian poet, academic and constitutional expert",Quebec City,Montreal,-71.20841,46.81374,-73.56981,45.50318
https://en.wikipedia.org/wiki/Tom_Scott_(poet),Tom Scott,1918,1995,Scottish poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Walter_Scott,Walter Scott,1771,1832,"Scottish historical novelist, playwright and poet",Edinburgh,Abbotsford House,-3.18837,55.95335,-2.78219,55.59951
https://en.wikipedia.org/wiki/Gil_Scott-Heron,Gil Scott-Heron,1949,2011,US soul musician and jazz poet,,,0,0,0,0
https://en.wikipedia.org/wiki/George_Bazeley_Scurfield,George Bazeley Scurfield,1920,1991,"English poet, novelist, author and politician",,,0,0,0,0
https://en.wikipedia.org/wiki/Peter_Seaton,Peter Seaton,1942,2010,US Language poet,,,0,0,0,0
https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_Seby%C5%82a,Władysław Sebyła,1902,1940,Polish poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Johannes_Secundus,Johannes Secundus,1511,1536,Dutch Neo-Latin poet,,,0,0,0,0
"https://en.wikipedia.org/wiki/Sir_Charles_Sedley,_5th_Baronet","Sir Charles Sedley, 5th Baronet",1639,1701,"English poet, wit and dramatist",,,0,0,0,0
https://en.wikipedia.org/wiki/George_Seferis,George Seferis,1900,1971,Greek poet and Nobel laureate,"Urla, İzmir",Athens,26.7673,38.32282,-83.3764,33.95977
https://en.wikipedia.org/wiki/Hugh_Seidman,Hugh Seidman,1940,0,US poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Rebecca_Seiferle,Rebecca Seiferle,0,0,US poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Jaroslav_Seifert,Jaroslav Seifert,1901,1986,"Czech writer, poet and journalist; ",Žižkov,Czechoslovakia,14.45492,50.08105,121.03924,14.48018
https://en.wikipedia.org/wiki/Lasana_M._Sekou,Lasana M. Sekou,1959,0,"Sint Maarten poet, essayist and journalist",,,0,0,0,0
https://en.wikipedia.org/wiki/Semonides_of_Amorgos,Semonides of Amorgos,0,0,Greek iambic and elegiac poet,,,0,0,0,0
https://en.wikipedia.org/wiki/L%C3%A9opold_S%C3%A9dar_Senghor,Léopold Sédar Senghor,1906,2001,"Senegalese poet, politician and cultural theorist",,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_W._Service,Robert W. Service,1874,1958,Scottish-Canadian poet,"Preston, Lancashire","Lancieux, Côtes-d'Armor",-2.69927,53.75934,-2.15026,48.60724
https://en.wikipedia.org/wiki/Vikram_Seth,Vikram Seth,1952,0,Indian author and poet,Kolkata,,88.3639,22.57265,0,0
https://en.wikipedia.org/wiki/Anne_Sexton,Anne Sexton,1928,1974,"US poet; Confessional poetry, ",,"Weston, Massachusetts",0,0,-71.30311,42.36676
https://en.wikipedia.org/wiki/John_W._Sexton,John W. Sexton,1958,0,"Irish poet, fiction and children's writer",,,0,0,0,0
https://en.wikipedia.org/wiki/Thomas_Shadwell,Thomas Shadwell,0,0,"English poet and playwright; Poet Laureate of the United Kingdom, ",,,0,0,0,0
https://en.wikipedia.org/wiki/Muhammad_Quli_Qutb_Shah,Muhammad Quli Qutb Shah,1565,1612,"sultan of Golkonda and poet in Persian, Telugu and Urdu",,,0,0,0,0
https://en.wikipedia.org/wiki/Riaz_Ahmed_Gohar_Shahi,Riaz Ahmed Gohar Shahi,1941,2001,"Pakistani Sufi spiritual leader, poet and author",Dhok Gohar Shah,,0,0,0,0
https://en.wikipedia.org/wiki/Parveen_Shakir,Parveen Shakir,1952,1994,,Karachi,Islamabad,121.00898,14.4555,73.06515,33.69381
https://en.wikipedia.org/wiki/William_Shakespeare,William Shakespeare,0,0,English poet and playwright,Stratford-upon-Avon,,-1.70634,52.19278,0,0
https://en.wikipedia.org/wiki/Tupac_Shakur,Tupac Shakur,1971,1996,"US rapper, actor and black activist",New York City,Las Vegas,-74.00602,40.71273,-115.14852,36.16726
https://en.wikipedia.org/wiki/Otep_Shamaya,Otep Shamaya,1979,0,"US singer-songwriter, actress and poet",,,0,0,0,0
https://en.wikipedia.org/wiki/Ahmad_Shamlou,Ahmad Shamlou,1925,2000,Iranian poet,Tehran,Karaj,51.3896,35.68925,50.99047,35.82249
https://en.wikipedia.org/wiki/Paata_Shamugia,Paata Shamugia,1983,0,Georgian poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Ntozake_Shange,Ntozake Shange,1948,2018,US playwright and poet,"Trenton, New Jersey","Bowie, Maryland",-74.7659,40.22031,-76.73017,38.94245
https://en.wikipedia.org/wiki/Jo_Shapcott,Jo Shapcott,1953,0,"English poet, editor and lecturer",,,0,0,0,0
https://en.wikipedia.org/wiki/Karl_Shapiro,Karl Shapiro,1913,2000,"US poet; US Poet Laureate, ","Baltimore, Maryland","New York City, New York",-76.61076,39.29088,-74.00602,40.71273
https://en.wikipedia.org/wiki/Brenda_Shaughnessy,Brenda Shaughnessy,1970,0,US poet,Okinawa Island,,127.91147,26.47489,0,0
https://en.wikipedia.org/wiki/Luci_Shaw,Luci Shaw,1928,0,English-born Christian poet,England,,-1.26491,52.53102,0,0
https://en.wikipedia.org/wiki/Percy_Bysshe_Shelley,Percy Bysshe Shelley,1792,1822,English Romantic poet,"Field Place, Warnham",Gulf of La Spezia,-0.36373,51.07677,0,0
https://en.wikipedia.org/wiki/William_Shenstone,William Shenstone,1714,1763,English poet,Halesowen,,-2.05146,52.44921,0,0
https://en.wikipedia.org/wiki/Bhupi_Sherchan,Bhupi Sherchan,1935,1989,Nepalese poet,Tukuche,Kathmandu,83.64523,28.7109,85.32058,27.70832
https://en.wikipedia.org/wiki/Taras_Shevchenko,Taras Shevchenko,1814,1861,Ukrainian poet and artist,Old Style and New Style dates,,0,0,0,0
https://en.wikipedia.org/wiki/Mustafa_Sheykhoghlu,Mustafa Sheykhoghlu,0,0,Turkish poet and translator,,,0,0,0,0
https://en.wikipedia.org/wiki/Masaoka_Shiki,Masaoka Shiki,1867,1902,"Japanese author, poet and literary critic","Matsuyama, Ehime",Tokyo,132.76535,33.83952,139.77449,35.68406
https://en.wikipedia.org/wiki/Hovhannes_Shiraz,Hovhannes Shiraz,1915,1984,Armenian poet,Alexandropol,Yerevan,44.20544,56.15323,44.51262,40.17771
https://en.wikipedia.org/wiki/James_Shirley,James Shirley,1596,1666,English dramatist,,,0,0,0,0
https://en.wikipedia.org/wiki/Avraham_Shlonsky,Avraham Shlonsky,1900,1973,Israeli poet and editor,Kremenchuk,Tel Aviv,33.43082,49.09285,34.78181,32.0853
https://en.wikipedia.org/wiki/Philip_Sidney,Philip Sidney,1554,1586,"English poet, courtier and soldier",Penshurst Place,Zutphen,0.18368,51.17467,6.19477,52.13969
https://en.wikipedia.org/wiki/Eli_Siegel,Eli Siegel,1902,1978,"Latvian-US poet, critic and philosopher",Dvinsk,Greenwich Village,49.16539,55.74942,-73.99657,40.73198
https://en.wikipedia.org/wiki/Robert_Siegel_(author),Robert Siegel,1939,2012,US poet and novelist,,"South Berwick, Maine",0,0,-70.80894,43.23448
https://en.wikipedia.org/wiki/August_Silberstein,August Silberstein,1827,1900,Austro-Hungarian poet and writer in German,,,0,0,0,0
https://en.wikipedia.org/wiki/Jon_Silkin,Jon Silkin,1930,1997,English poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Hilda_Siller,Hilda Siller,0,0,American poet and short story writer,"Dubuque, Iowa","Tryon, North Carolina",-90.6648,42.50062,-82.23845,35.20817
https://en.wikipedia.org/wiki/Ron_Silliman,Ron Silliman,1946,0,US poet of Language poetry,"Pasco, Washington",,-119.0921,46.23067,0,0
https://en.wikipedia.org/wiki/Shel_Silverstein,Shel Silverstein,1930,1999,"US poet, musician and children's writer",Chicago,"Key West, Florida",-87.62442,41.87556,-81.80207,24.55483
https://en.wikipedia.org/wiki/Simeon_Simev,Simeon Simev,1949,0,"Macedonian poet, essayist and journalist",Štip,,22.19359,41.73747,0,0
https://en.wikipedia.org/wiki/Charles_Simic,Charles Simic,1938,0,"Serbian-US poet; US Poet Laureate, ",Belgrade,"Dover, New Hampshire",20.4569,44.81781,-70.87398,43.19811
https://en.wikipedia.org/wiki/Simonides_of_Ceos,Simonides of Ceos,0,0,"Greek lyric poet, born at Ioulis on Kea",,,0,0,0,0
https://en.wikipedia.org/wiki/Kea_(island),Kea,0,0,"Greek lyric poet, born at Ioulis on Kea",,,0,0,0,0
https://en.wikipedia.org/wiki/Louis_Simpson,Louis Simpson,1923,2012,Jamaican poet,Colony of Jamaica,"Stony Brook, New York",0,0,0,0
https://en.wikipedia.org/wiki/Bennie_Lee_Sinclair,Bennie Lee Sinclair,1939,2000,"US poet, novelist and story writer; South Carolina Poet Laureate, ",,,0,0,0,0
https://en.wikipedia.org/wiki/Burns_Singer,Burns Singer,1928,1964,US poet raised in Scotland,,,0,0,0,0
https://en.wikipedia.org/wiki/Marilyn_Singer,Marilyn Singer,1948,0,US children's writer and poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Ervin_%C5%A0inko,Ervin Šinko,1898,1967,Croatian-Hungarian poet and prose writer,Apatin,Zagreb,18.98179,45.67125,15.97728,45.8131
https://en.wikipedia.org/wiki/Lemn_Sissay,Lemn Sissay,1967,0,English author and broadcaster,,,0,0,0,0
https://en.wikipedia.org/wiki/Charles_Hubert_Sisson,Charles Hubert Sisson,1914,2003,English poet and translator,Bristol,,-2.5973,51.4538,0,0
https://en.wikipedia.org/wiki/Edith_Sitwell,Edith Sitwell,1887,1964,English poet and critic; eldest of three literary Sitwells,"Scarborough, North Yorkshire",,-0.40119,54.282,0,0
https://en.wikipedia.org/wiki/Sj%C3%B3n,Sjón,1962,0,Icelandic author and poet,Reykjavík,,-21.94224,64.14598,0,0
https://en.wikipedia.org/wiki/Egill_Skallagr%C3%ADmsson,Egill Skallagrímsson,0,0,"Viking Age poet, warrior and farmer, protagonist of Egil's Saga",Iceland,Mosfellsbær,-18.1059,64.98418,-21.69713,64.16749
https://en.wikipedia.org/wiki/John_Skelton_(poet),John Skelton,1460,1529,English poet,,Westminster,0,0,-0.12654,51.50044
https://en.wikipedia.org/wiki/Sasha_Skenderija,Sasha Skenderija,1968,0,Bosnian-US poet,Vitez,,17.79146,44.15041,0,0
https://en.wikipedia.org/wiki/Ed_Skoog,Ed Skoog,1971,0,US poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Jan_Stanis%C5%82aw_Skorupski,Jan Stanisław Skorupski,1938,0,"Polish poet, essayist and esperantist",,,0,0,0,0
https://en.wikipedia.org/wiki/Pencho_Slaveykov,Pencho Slaveykov,1866,1912,Bulgarian poet,Tryavna,Brunate,25.4925,42.86741,9.09599,45.81947
https://en.wikipedia.org/wiki/Petko_Slaveykov,Petko Slaveykov,1827,1895,"Bulgarian poet, publicist and folklorist",Veliko Tarnovo,Sofia,25.61141,43.21649,48.25622,-15.25384
https://en.wikipedia.org/wiki/Kenneth_Slessor,Kenneth Slessor,1901,1971,Australian poet and journalist,"Orange, New South Wales","North Sydney, New South Wales",149.09716,-33.28205,151.2083,-33.83545
https://en.wikipedia.org/wiki/Anton_Martin_Slom%C5%A1ek,Anton Martin Slomšek,1800,1862,"Slovene bishop, author and culture advocate",Uniše,,32.62485,0.35457,0,0
https://en.wikipedia.org/wiki/Antoni_S%C5%82onimski,Antoni Słonimski,1895,1976,"Polish poet, playwright and artist",Warsaw,Warsaw,21.00672,52.23196,21.00672,52.23196
https://en.wikipedia.org/wiki/Micha%C3%ABl_Slory,Michaël Slory,1935,2018,"Surinamese poet in Sranan Tongo, also in English, Dutch and Spanish","Totness, Suriname",Paramaribo,-56.33078,5.87713,-55.16628,5.82418
https://en.wikipedia.org/wiki/Juliusz_S%C5%82owacki,Juliusz Słowacki,1809,1849,Polish Romantic poet,Kremenets,Paris,25.72608,50.0961,2.34839,48.8535
https://en.wikipedia.org/wiki/Boris_Slutsky,Boris Slutsky,1919,1986,Russian poet,,"Tula, Russia",0,0,37.61754,54.19303
https://en.wikipedia.org/wiki/Christopher_Smart,Christopher Smart,1722,1771,English poet and playwright,Shipbourne,King's Bench Prison,0.28302,51.24388,-0.1161,51.54505
https://en.wikipedia.org/wiki/Hristo_Smirnenski,Hristo Smirnenski,1898,1923,Bulgarian poet and writer,Kilkis,,22.87415,40.99359,0,0
https://en.wikipedia.org/wiki/Bruce_Smith_(poet),Bruce Smith,1946,0,US poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Charlotte_Smith_(writer),Charlotte Smith,1749,1806,English Romantic poet and novelist,London,Tilford,-0.14406,51.48933,-0.75474,51.18715
https://en.wikipedia.org/wiki/Clark_Ashton_Smith,Clark Ashton Smith,1893,1961,"US poet, sculptor and author","Placer County, California","Pacific Grove, California",-120.76506,39.10121,-121.91779,36.62111
https://en.wikipedia.org/wiki/Margaret_Smith_(poet),Margaret Smith,1958,0,"US poet, musician and artist",,,0,0,0,0
https://en.wikipedia.org/wiki/Patti_Smith,Patti Smith,1946,0,"US singer-songwriter, poet and visual artist",,,0,0,0,0
https://en.wikipedia.org/wiki/Stevie_Smith,Stevie Smith,1902,1971,English poet and novelist,Kingston upon Hull,"Ashburton, Devon",-0.33012,53.76239,-3.75598,50.52674
https://en.wikipedia.org/wiki/Sydney_Goodsir_Smith,Sydney Goodsir Smith,1915,1975,Scottish poet in Braid Scots,Wellington,Edinburgh,174.77721,-41.2888,-3.18837,55.95335
https://en.wikipedia.org/wiki/Tracy_K._Smith,Tracy K. Smith,1972,0,US poet,"Falmouth, Massachusetts",,-70.61475,41.5515,0,0
https://en.wikipedia.org/wiki/William_Jay_Smith,William Jay Smith,1918,2015,US poet; US Poet Laureate ,,"Lenox, Massachusetts",0,0,-73.28509,42.35682
https://en.wikipedia.org/wiki/Tobias_Smollett,Tobias Smollett,1721,1771,Scottish poet and author,"Renton, Scotland",Livorno,-4.58412,55.9716,10.34028,42.79022
https://en.wikipedia.org/wiki/William_De_Witt_Snodgrass,William De Witt Snodgrass,1926,2009,US poet,"Beaver Falls, Pennsylvania","Erieville, New York",-80.31923,40.75201,-75.75547,42.85173
https://en.wikipedia.org/wiki/Gary_Snyder,Gary Snyder,1930,0,"US poet, essayist and environmentalist",San Francisco,,-122.41991,37.77903,0,0
https://en.wikipedia.org/wiki/Edith_S%C3%B6dergran,Edith Södergran,1892,1923,Finnish poet in Swedish,Saint Petersburg,Raivola,30.31623,59.93873,29.60514,60.25665
https://en.wikipedia.org/wiki/Iio_S%C5%8Dgi,Sōgi,1421,1502,Japanese waka and renga poet,,,0,0,0,0
https://en.wikipedia.org/wiki/David_Solway,David Solway,1941,0,"Canadian poet, educational theorist and travel writer",,,0,0,0,0
https://en.wikipedia.org/wiki/Marie-Ange_Somdah,Marie-Ange Somdah,1959,0,Burkinabe poet and writer,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Somervile,William Somervile,1675,1742,English poet,,,0,0,0,0
https://en.wikipedia.org/wiki/Sophocles,Sophocles,0,0,Athenian tragedian,Hippeios Colonus,Classical Athens,0,0,0,0
https://en.wikipedia.org/wiki/Charles_Sorley,Charles Sorley,1895,1915,English war poet,Aberdeen,Hulluch,-2.09281,57.14824,2.81342,50.48685
